	H1650	H23	CAL-12T	H358	H1975	HCC15	H1355	HCC827	H2405	HCC78	H1666	H661	H838	H1703	CALU-3	H2342	H2228	H1299	H1792	H460	H2106	H441	H1944	H1437	H1734	LOU-NH91	HCC44	A549	H1781
ZKSCAN3	-1.719995076	-0.693263395	-0.589333241	-0.234293027	-1.051641557	-0.23645936	0.135250083	-2.088635761	-0.038453945	-1.069905412	-1.482059911	1.565896506	-0.528304175	0.362207452	0.4509502	0.276087376	-0.897139701	0.768973036	-0.146783421	-0.230039835	-0.271856475	-0.302961942	0.813904581	0.051832156	0.18498858	0.116950336	-0.744522171	-1.080373031	-0.687172025
SP6	1.637500948	-0.356557693	0.462063322	-0.418829605	0.328465453	0.174022704	-0.526561487	-1.092064833	-0.015197033	-0.214758201	-0.016697526	-0.765932424	-0.3953647	-0.36005787	-0.459074341	2.908155646	-0.453174543	-0.525243448	-0.860520397	-0.597119682	1.816551489	-0.211290136	-0.26588005	-0.05780052	-0.986964652	0.257780272	0.032541409	-0.422772048	-0.358522346
ZSCAN16	-0.628298624	-1.685268627	0.084473837	0.253807944	-0.885780473	0.554774489	0.620246403	0.077974319	-0.799557308	0.351795106	0.261027669	-2.220035691	-0.035051692	0.105875597	0.722288098	1.466283152	-0.259641927	-2.033386883	-0.386926175	-0.856557731	0.861794489	0.559344782	-0.557645867	0.14860849	1.293234637	-2.023850415	-0.571296342	-0.678394354	1.120405437
ESX1	-0.225836591	0.116779673	-0.125921423	-0.307967749	-0.278922487	0.124413825	-0.353344172	-0.196151941	-0.253340294	-0.239973414	-0.669631733	3.769320615	-0.469391319	-0.281734452	0.071885301	-0.008041477	-0.467017886	0.214128922	-0.475843776	0.137382343	-0.393044776	0.02441162	-0.191969142	0.060856705	-0.0045533	0.079497694	-0.243454895	0.300228634	0.090742209
PBX4	2.143260052	0.736377374	1.366052729	1.028840257	1.761756034	0.318721002	2.480656515	-0.422346557	0.09868581	-0.334344488	-0.877263103	0.533169638	2.165125965	0.462435637	-0.900917605	0.595546562	0.478563926	0.377839343	-0.318854357	-1.076526647	1.115217393	-0.298175672	-0.605925327	0.002938675	0.109526771	1.457104212	-0.346598308	-0.920587244	-0.953248604
ZNF611	0.501781562	-0.68786488	-1.166978381	-0.396521133	1.128531392	-0.027150822	0.606033056	1.078040861	0.311790548	0.74402636	-1.346092823	0.410752279	0.254621601	0.433561912	0.194912397	1.63446099	-0.421092556	-0.56652811	-1.423494564	-0.29852663	0.212588838	0.082754792	0.949807646	-1.258541761	0.590814928	-0.339584847	-2.15314089	-1.163898173	-0.081472224
NCOA3	1.701651448	-0.013354926	0.947328488	0.548305683	0.27803319	-0.984076518	1.227088251	-0.255469599	0.56040154	-0.446822718	1.489515229	-0.548504955	1.278929676	-0.442251929	1.010383437	2.449088045	-1.245037331	-0.421798056	-0.271146365	-0.349671764	-2.242368272	0.296022237	0.566693098	0.884651055	-0.743219497	-0.261281581	-1.914503828	1.796754601	0.725496488
EOMES	0.359467522	1.065771938	0.662025682	2.279262841	-0.678727391	-0.307569464	0.192678717	0.064575265	1.646321671	-0.569278811	0.615706258	-0.369125196	-0.255279209	-0.024373308	-0.025471522	-0.159183146	-0.451890342	2.525809776	-0.242149517	-0.55085245	-0.173841925	-0.185395917	-0.260763461	-0.667429195	0.596534112	-0.621002906	-0.566484388	0.42267626	0.162324334
TCF7L1	2.412816091	0.828273138	1.226903775	-1.360474422	0.102982746	0.152845498	-0.231907482	-1.003815808	0.492155142	-0.99170868	-0.165611407	1.523841577	-0.009444436	0.181927327	-0.920878561	2.102452242	0.194372817	0.107341395	-0.143217398	-1.207556412	-1.117099252	-0.864418449	-0.661632163	-0.910021299	0.6474769	0.813017176	-1.01231835	0.373173413	0.149362446
SOX7	-0.740260752	-0.067207089	1.708748184	-0.785862997	-0.594331164	1.166763803	-0.60413365	0.292102466	0.58700835	-0.604150171	3.11102924	0.054351086	-0.114502033	-0.532231486	-0.628062738	-0.485577124	0.057229576	-0.138409343	1.511122935	0.673590585	0.141873543	-0.748915747	0.038630913	-0.690460553	-0.849701184	0.857866492	2.049891639	-0.531520312	-0.660582987
TFAP2D	0.083284565	0.967446697	0.171361524	0.8359645	-0.043463152	0.789481984	-0.025363264	-1.105059153	0.346178899	-0.674127155	0.249053345	-0.521753424	-0.698009737	-1.154891105	0.519789077	0.41227569	-0.224728797	0.695131907	-0.925986943	-0.40851393	-0.352726827	5.223496372	-0.556204379	0.420176371	2.496346929	0.348022032	0.46723554	0.457763885	-0.999211053
TAF3	-1.192158941	0.94955566	0.114961435	0.160461612	-0.463832991	0.84266069	-0.830287929	-2.290772787	-0.068798636	-0.241778846	0.086696254	0.281770564	0.906498349	1.04772306	1.008520012	-0.402592653	-0.332042434	-1.04016147	0.02106195	1.293312882	-2.666333442	-1.24360473	-0.193612108	-0.030946622	0.641104615	-0.731442349	0.944756917	0.673137067	0.429665225
ZNF394	-0.565749609	0.779423115	-1.155710997	-0.635172349	0.305558467	-0.456113885	-0.944090191	-0.186193183	-0.329739819	0.008836757	0.038739643	-0.909828617	0.347931131	0.097118192	-1.593396904	-0.57276775	-2.009808814	0.975075724	-0.068765896	-0.433330733	0.435095039	1.260205949	-0.749589521	-0.784318096	-0.258939012	0.254950179	-0.185827774	-0.504010283	0.090837422
ZNF644	-0.513948845	-0.234888932	-1.199286047	0.552035777	-1.724574849	-1.441517325	0.75726112	1.467238638	0.785294404	-0.509966388	-0.731100343	0.639490714	3.941585526	0.384061864	1.197201384	-1.196991739	-1.088574349	-0.115471292	-0.937059136	-1.714603553	0.684011492	-0.655150282	1.185458591	-0.759439737	-0.876819171	-1.080468503	0.586339764	-0.982575528	0.404995525
KAT8	-0.898703066	-0.741269128	0.588042859	0.49199234	-0.26986346	0.448517114	-0.905696722	-0.702494525	-1.01411779	-0.00550881	-0.75614335	-0.624838153	-2.206910287	-0.374733192	0.045848829	0.65422668	-0.494809737	-0.951455742	-1.080532577	1.258086831	2.869343852	0.9126649	-0.285129401	1.978333613	-0.938907811	-0.616419898	-2.090462683	0.637713522	-0.272317245
UTF1	0.411586872	2.480083832	1.280342505	1.194469346	-0.598039016	-0.162149411	-1.240940523	-0.845438799	-1.233616351	0.024668551	1.004595793	0.244571564	-0.692225234	0.432097399	-0.131803364	0.297156913	-0.057099657	-0.453974441	-0.364906961	-0.281730123	0.853160803	-0.066451404	0.464083291	0.625207958	-0.417638153	-0.450627162	0.32429441	-0.102054919	-0.087467046
ZNF528	0.102020642	-0.440207569	0.155305426	2.028897993	2.71765122	-0.099329488	1.456086567	2.258838768	-0.496712305	-1.217851378	-1.179743785	-0.01023992	-0.823445208	1.464347191	-0.867496145	-0.194179696	0.571416427	0.386980995	-1.24270742	-1.018775113	0.876706799	1.058793293	-0.422976302	-0.880279175	0.702780532	0.837876525	-1.266670739	-0.863474823	0.467367647
HOPX	-0.484467485	-0.564568968	-0.561829045	1.218310058	-0.109813076	0.095500638	-0.551548974	-0.440821686	-0.57863108	1.421836714	-0.405858874	-0.338566967	-0.715973765	-0.569141324	-0.40245778	2.904615155	0.010732062	-0.713341046	-0.31835586	3.18420197	-0.883417706	3.440817312	2.768935372	2.091435967	2.660051486	-0.681134611	-0.705308759	-0.633152304	2.838926814
FOXN1	0.313637815	0.30350877	1.473103914	-0.088424826	-0.860155479	0.130578681	-0.708919497	-0.057576114	0.217010755	0.300292386	-0.962306806	-0.540524582	0.051374311	0.036849297	0.057506688	0.567739469	0.269711096	0.93348408	-0.263014393	0.004879614	4.086899387	0.6439326	-0.803942027	0.149290855	-1.252741144	0.683162959	-0.147437045	0.74700708	-1.236875359
HES7	-0.135197756	5.243191545	0.953218059	0.376999884	-0.012081983	-0.461721111	0.258003349	-0.49806325	-1.647686733	-1.041485945	-0.016643164	2.1300502	0.73928168	-0.419889432	-0.966619748	-0.426991089	-0.47372583	1.144362427	0.948084297	3.717686106	-0.713661778	0.429446525	0.310461109	-0.131412058	-0.78993163	-0.136957188	1.103106107	-0.21831355	-0.169224561
SMARCA5	0.372204835	-0.967296073	-0.652644385	0.775469729	-0.594835713	-2.086216305	0.134539397	0.881382713	0.430352156	-0.920494396	-1.111166435	-0.6777098	1.061959781	0.335636097	-0.279512101	-1.475201777	-0.902965269	-1.360474955	-0.12169441	0.012523555	0.861368366	-1.567518622	-0.012420019	-1.291578658	-0.152131626	-2.656179026	0.046205711	-0.048567685	0.61567748
ZNF607	0.94777737	-0.296974105	-0.487481286	0.604384595	0.360112265	-0.604495931	0.656824976	0.421337262	-0.412006184	0.431026022	-0.417490017	3.052011242	-0.88929359	0.346656236	0.409339657	1.970777577	0.303208816	1.918662163	-0.787898369	0.101964592	0.684050209	0.335708225	-0.429251758	-1.240308697	0.930487245	2.109874314	-1.684693105	0.834337372	0.920287446
RAX2	0.66031508	0.122255882	0.369732424	0.452883085	-0.350697668	0.176525775	-0.244683674	-0.507741398	-0.936586537	-0.033278933	0.579081543	0.132548574	-0.235385991	0.03671064	0.004108613	1.210514842	0.218137552	-0.037678111	-0.607880102	0.100187098	0.490722576	-0.249753481	0.592384773	-0.101304002	-0.321033285	-0.803226203	2.639624447	-0.0713772	0.247120372
PHF5A	0.552463387	-1.157077278	0.923718231	1.381639006	1.11021473	-0.727633532	0.717467219	-1.260035014	-2.184206107	-0.090019245	-0.501869838	1.033947501	0.961640244	1.602838153	-0.477544734	-1.641817033	-1.9553092	1.268008997	0.721699249	-0.187930286	0.136515282	0.379584956	1.223995883	0.611485093	-0.738074555	0.918564223	0.873100127	1.118920621	1.031861715
ZSCAN10	0.007329178	0.508695085	-0.234517716	-0.674864959	0.04580111	-0.190465346	-1.32378822	-0.696167673	0.220951851	0.324606822	0.492416971	-0.603766216	-0.669977114	-0.538887566	0.631323543	3.135576816	-1.452182394	0.299232374	-0.140841361	-0.145477756	8.738741831	-0.148812785	0.470426078	-0.096030228	-0.758620046	-0.219280696	0.166316501	0.219562256	-0.129759892
ZNF382	0.207080758	-0.78336678	-0.43255063	0.596836717	0.538065336	-0.069702364	-0.720560113	0.48355264	-1.010404506	-0.71781859	-0.757394979	2.040308863	-0.948334189	0.906412913	-0.419263791	0.605255402	-0.260921366	1.173818685	-0.833493908	-1.138888415	-0.805641648	0.442732373	-0.868324687	-1.254412992	-0.832547172	0.580368064	-0.876467918	-1.192671267	0.522417621
ATOH8	-0.536230255	-0.178731677	-0.726118953	-0.486421094	-0.354674062	0.939379138	-0.123893611	-0.634277635	-1.008333063	-0.846678272	0.324494899	0.109600286	-0.033194796	0.418299895	-0.600140093	-0.138743006	2.10781261	-0.198495517	1.073652698	0.240968234	0.136429166	-0.679515732	-0.59889363	0.491944114	1.69044286	0.049409885	0.500586397	-0.600923464	-0.726407729
ZIC5	-0.353147826	-0.518964939	-0.610441643	-0.160923061	-0.354860957	-0.222683053	0.155442604	-0.033365873	0.97181559	-0.796861213	-0.878268598	-0.302579292	-0.786530061	0.117100389	-0.534048969	0.054712	0.775635911	0.674673398	-0.473473457	0.224962805	-1.36007733	-0.881632519	2.206638892	-0.472042107	-0.810197202	-0.448342548	-0.398841293	0.571414242	-0.061155002
BLZF1	-0.012547528	-0.67920593	1.025276632	0.369353046	-0.332329274	1.501590993	0.861392223	-0.182456823	-0.12890399	2.536028717	0.378489424	-0.912533638	0.814685696	0.763311931	1.091060257	1.379969587	0.207043168	-0.514363482	-0.362371732	-0.661790458	-1.605648257	1.278330377	0.704463414	-1.076049177	0.188534746	1.167674332	0.142781134	-0.38239833	2.933160571
PIAS1	0.180223552	-0.267489226	0.239920404	0.575580667	-0.75649597	-0.458169606	-1.706059399	-1.161606252	-0.339349404	0.011873457	-0.371213254	-0.498507131	0.006911575	-0.497087895	0.407713331	0.54018506	-0.890486755	-0.549904536	-0.948555659	-0.53842542	-1.672070324	-1.225495477	-0.870898754	0.795464284	-1.277593426	-0.718256446	-2.519755457	0.634028882	-1.124945673
RUNX1	0.530499655	-0.301692177	0.894218534	0.357592812	0.198022896	-0.743170225	-0.505730779	1.132472308	-0.179407468	0.507698458	-0.479259253	-1.196721069	-0.648828519	-1.003340638	-0.10442571	0.277524427	0.435002506	-0.054357052	-0.501694252	-0.872083267	-1.267796726	2.165629363	-0.930281832	-0.619281941	-0.071120179	-0.095451376	0.820648056	-0.925984452	0.732504944
RFXANK	0.084354294	-0.158043986	0.913055009	-1.308717582	0.302925524	-1.138114163	0.483755332	-1.316609898	-1.79199812	-0.091966476	0.098493819	0.413862251	-0.466692392	0.884864519	-1.78883549	-0.804403375	0.966518021	0.20556244	0.046856035	-0.262536872	0.436374416	-0.705755425	-3.588496745	-0.798640993	-0.065635739	0.629908781	-0.097072916	-1.674134227	0.83443505
CBFA2T3	-0.489756317	-0.360728842	-0.379415319	-0.726857328	-0.442545705	-0.294633858	-0.435820424	-0.571480656	-0.497205078	-0.473675911	-0.347561633	0.145226632	-0.487295456	-0.271571162	-0.620763402	-0.515684662	-0.574384214	-0.537308107	-0.527953625	-0.461171784	2.029553724	-0.540937073	-0.260584673	-0.519507027	-0.521396042	-0.553490674	-0.388937499	-0.534196372	-0.666536691
NCOA1	0.415472823	-0.082337082	-0.487409844	-1.274983334	-0.368174288	-0.285003546	-0.532575149	-0.880864081	0.037864803	-0.652224846	-0.760944927	0.947209138	-0.588266548	0.806563003	-1.135774748	1.867532201	-1.730285341	-0.140440324	-0.962793727	-0.581454453	1.233727288	-0.583951247	-0.38043659	0.035414467	-0.009886231	-0.21324293	-2.030994471	0.032066824	0.393504745
CREG1	0.231812685	-0.766209179	0.278735558	-0.136935053	-0.290865115	0.391219899	0.523249037	-0.371392753	-0.309898446	0.292919935	1.982373758	0.125817677	1.265321604	-1.154352728	0.530752089	0.903946364	0.951568088	-2.075799689	-0.119018348	1.360480576	0.750406429	0.00813419	1.559630158	0.669316639	0.174276487	-0.216527304	0.45741878	0.307465258	0.0079038
HDAC3	-0.921366641	0.37322252	-0.440097695	-0.825495372	0.71538559	-0.023900391	-1.216331675	0.498376957	0.534167494	0.131321234	2.026177154	0.567661677	-1.090104368	1.240283216	-0.238410474	-0.205797283	0.840298631	-0.14737331	-0.556714561	-0.31382706	-0.035580233	1.466667084	-1.154767493	-1.310110848	-0.666409351	1.713600543	-1.939600941	-0.587850493	-0.567847653
LHX4	-1.011824989	-0.012432667	-0.533763914	-1.267707835	0.068161795	1.836557068	0.317563765	0.084005064	-0.158648534	-0.803444862	-0.734874219	-0.282201652	2.920024698	1.737088834	-0.874934269	-0.704328775	-0.866367595	0.441232008	-1.369085794	0.479975048	-1.070261222	-0.59139427	-0.155367464	-0.640898137	-0.890174824	0.267558764	-0.290179156	0.079030975	-0.770817006
ZNF30	0.15342214	0.171301121	-0.074177714	0.50773462	-1.421507919	1.235936808	0.81932031	-0.095905085	-0.259071733	-0.396262658	-0.101334194	1.121780649	0.404637117	0.344942424	-0.371720059	1.470119195	0.077378166	0.710199675	0.479371874	0.542009347	-2.365854076	-0.64166314	0.925524586	-0.795385561	1.416183421	0.370696756	1.072824824	1.150767483	0.652794519
TAF1C	-0.515571219	0.16675884	-0.43847051	1.4908946	0.268285586	-0.05881542	-0.500261535	2.036042844	0.307722252	-0.668195363	-1.089959321	-1.003568615	-0.102554619	-1.02468093	-0.014128409	0.104381764	-0.617445255	0.950270767	0.266783076	-0.435180906	2.077278664	-0.270010924	-0.503389553	0.361359206	-0.451841161	-0.692331992	1.00732997	-0.88559867	-0.8955736
ZNF835	-0.159063572	-1.198911527	-0.158493831	2.595666973	-0.476427274	-0.41119968	-0.599358531	-0.651685748	-0.71734387	-0.120808438	-0.579503964	-0.646871309	-0.519086943	1.111238113	-0.263462783	-0.302138133	1.091649082	1.029335932	-0.827111793	-0.186853262	1.707907601	0.918039247	-0.365624279	-0.674693224	-0.225640756	1.234419437	-0.543544551	-0.32846609	2.224284877
TBX18	-0.369662432	0.629395503	-0.201159394	-0.596148119	-0.747863793	-0.007024321	4.57067762	-0.861823594	-0.572599224	-0.633862694	-0.44775952	-0.567980304	1.000668484	-0.790595415	0.944423713	-0.755872565	-0.858413919	3.228250203	2.801295774	1.652588784	-0.499433279	-0.613644179	0.943597726	-0.055699746	1.378582402	-0.565604765	-0.349156474	3.265001677	-0.422462837
MTA1	-0.194711009	-0.175612481	0.257236524	2.146256721	-1.173166513	0.115925014	-0.268224042	0.681898179	0.221764737	-0.915786502	-0.333134224	-0.603404805	0.281958717	-0.305996944	-0.39202977	-0.262218061	-0.196445141	1.394598769	0.668429085	0.213968359	0.159627433	-0.450317937	-0.642213569	1.006724649	-0.439682316	-0.746172005	0.408592147	-0.674501307	2.439943847
MTA2	-0.987683661	-0.132110255	0.658813504	0.339353357	-0.6873588	-0.37783307	0.296105545	-0.056156519	0.019930459	-0.785826156	-0.237425968	-0.86052627	-0.844736363	-0.382400553	-0.2246161	-0.713247887	-1.59464734	-0.364411434	-0.379744307	-0.878707371	2.481472505	-0.595076458	-0.27155744	-1.319957975	-0.787806162	-0.53385099	-0.456501794	-0.193115085	-0.709386731
MSC	-0.549950452	-0.308466285	-0.331864921	-0.632965153	-0.516521533	-0.648750287	0.583940686	-0.506461255	-0.056951836	-0.852670441	-0.653419945	-0.721209785	1.421930455	-0.526463971	-0.583302239	-0.263389469	-0.659320489	-0.486545311	2.012500162	-0.67582123	1.908066527	-0.263966883	0.209070795	0.02621927	-0.752645074	-0.753628498	0.164267153	0.81120484	-0.688496474
GCM2	-0.17903414	1.737166206	1.338232015	1.113230278	-0.440190841	0.353905956	-1.13653226	-0.05879579	0.063417544	-0.25496912	-0.02065947	-0.184831676	-0.691090363	0.201781158	0.690061113	1.06706023	-0.801249919	0.929340079	-0.028062478	-1.146674763	-0.111330386	0.506635991	-0.732501335	-0.060095457	-0.908364176	0.783968455	-0.125881564	0.083791743	-2.159555281
ZNF235	1.516118531	0.865863107	-0.019115792	-0.402353539	0.028898763	0.817869024	1.98921409	-1.649809178	0.202729686	-0.573822393	-0.311100532	1.036744594	2.107008873	0.670901119	1.095292399	2.452954282	-0.902611311	1.744236088	0.487832933	-0.33068838	1.147571275	-0.409831848	2.246340997	-0.999268731	-0.76049982	-0.312862636	-1.515870443	0.93296475	0.263923008
LHX2	1.878197962	1.983345233	0.489047003	-0.834711076	0.10562133	1.240264541	2.001497824	-0.52656477	1.279762162	-0.935166632	-0.05686407	1.753915857	1.26178075	2.23945182	-0.871724266	0.362767222	1.28254936	1.855795579	-0.663918814	1.550986108	1.191004451	-0.741888144	-0.027724553	0.023054027	0.283312008	1.04706058	-0.836459552	0.831968357	0.317578757
FOXP2	-0.537503734	-0.275083011	-0.507532372	0.218812199	-0.857709676	-0.397541487	-0.530703593	-0.605279407	0.655145933	0.161700203	-0.428571626	5.19658344	-0.808832163	-0.77456976	-0.501349517	0.395326204	-0.639659674	0.04219831	0.266784758	-0.879742213	-0.981924122	-0.098662898	0.426266446	1.109528807	-0.090460378	-0.415702499	0.039673228	-0.400310287	0.421475983
ONECUT2	0.188325597	0.133706683	-0.406032759	-0.369972573	-0.278511981	-0.662980143	0.302996235	0.033730425	1.264379464	-0.857553911	-0.573982414	-0.841456677	-0.638740198	-0.556768372	3.674904498	-0.473490865	-1.019116818	-0.221449363	-0.153756535	-0.606677804	0.56055061	-0.625636859	1.205723067	0.940869062	-0.691346531	-0.743501213	-0.391094761	-0.576825075	0.315459051
TBX4	-0.239339387	1.063474767	1.711218878	-0.496571006	-0.083058828	-0.646871359	0.274994315	-0.223309412	-0.681662341	-0.836795074	0.781955308	0.165051357	-0.290696475	-0.889846914	1.018281393	0.312390393	0.182499022	-0.641466864	2.031955103	0.557312574	0.016611273	0.157433971	-0.494887049	1.854905742	-0.861464324	-0.858941987	0.942751606	0.1679623	-1.026391354
TBPL1	-2.661927742	-0.4607541	-0.076098834	0.071751522	-0.675544208	0.512446269	-0.471699777	-0.087135323	-0.207432768	-1.066780502	-0.04118448	-0.489497498	1.030145287	1.010237607	-0.339505967	-1.71936789	-1.031893108	1.466212883	0.1092753	0.152882059	0.186332071	-1.358457109	-0.597323909	-1.361770326	0.477398535	-0.489019317	0.230077886	-0.392699063	0.443031891
NR1D1	-0.330434624	-0.109120249	-0.297793191	0.103396148	-0.062135305	0.204910224	-0.442542542	-0.502847297	0.397358185	0.593998444	-0.639114555	-0.751403814	-2.362595861	-0.925549953	1.287806335	-0.588719224	0.890813194	-0.030743762	0.194133092	-0.332872007	-1.132877649	0.378371946	-0.73732159	0.850442332	-0.247846339	0.798994052	-0.384304688	-0.780371623	-0.900464407
